,Word,V_normalization,A_normalization
4473,得罪人,0.44999999999999996,0.5769230769230769
4474,淒慘,0.825,0.641025641025641
4475,謊話,0.55,0.3974358974358974
4476,蠢蛋,0.5,0.5769230769230769
4477,蠢人,0.4,0.5512820512820513
4478,失業者,0.5,0.37179487179487175
4479,窘況,0.35,0.4230769230769231
4480,潛心於,0.10000000000000009,0.2179487179487179
4481,低沈,0.10000000000000009,0.2948717948717948
4482,昏沈,0.44999999999999996,0.2948717948717948
4483,昏昏沈沈,0.44999999999999996,0.2948717948717948
4484,昏昏沉沉,0.44999999999999996,0.2948717948717948
4485,嚴重的,0.44999999999999996,0.7564102564102564
4486,了解,0.1499999999999999,0.3205128205128205
4487,嚇到,0.35,0.7307692307692306
4488,介意,0.2250000000000001,0.43589743589743585
4489,自危,0.5,0.49999999999999994
4490,密告,0.42500000000000004,0.3333333333333333
4491,無病呻吟,0.275,0.48717948717948717
4492,耍脾氣,0.30000000000000004,0.7179487179487178
4493,氣呼呼,0.55,0.846153846153846
4494,污物,0.75,0.3205128205128205
4495,偽君子,0.675,0.4102564102564102
4496,亂丟,0.4,0.3974358974358974
4497,狗嘴裡吐不出象牙,0.525,0.5256410256410255
4498,狗嘴吐不出象牙,0.525,0.5256410256410255
4499,混日子,0.32499999999999996,0.24358974358974356
4500,不置可否,0.17500000000000004,0.2564102564102564
4501,出氣,0.375,0.7051282051282051
4502,有心人,0.275,0.16666666666666663
4503,凌遲,0.625,0.7564102564102564
4504,內訌,0.475,0.6538461538461537
4505,扭歪,0.32499999999999996,0.37179487179487175
4506,望塵莫及,0.25,0.5384615384615383
4507,搞亂,0.42500000000000004,0.49999999999999994
4508,畜生,0.825,0.9230769230769231
4509,袖手旁觀,0.375,0.30769230769230765
4510,猛吃,0.125,0.6538461538461537
4511,悻悻然,0.275,0.43589743589743585
4512,無可奈何,0.275,0.3333333333333333
4513,自掃門前雪,0.44999999999999996,0.4230769230769231
4514,圍城,0.42500000000000004,0.4487179487179486
4515,離鄉背井,0.30000000000000004,0.5128205128205127
4516,有口無心,0.2250000000000001,0.30769230769230765
4517,錯覺,0.10000000000000009,0.16666666666666663
4518,呆板,0.25,0.2564102564102564
4519,發昏,0.32499999999999996,0.3205128205128205
4520,故態復萌,0.4,0.4102564102564102
4521,尋仇,0.525,0.8333333333333333
4522,不屈服,0.19999999999999996,0.8205128205128205
4523,欺負弱小,0.475,0.6282051282051282
4524,從中作梗,0.35,0.3846153846153845
4525,脫軌,0.5,0.6153846153846154
4526,困窮,0.675,0.5128205128205127
4527,枯槁,0.55,0.3589743589743589
4528,急忙,0.275,0.8717948717948718
4529,急急忙忙,0.275,0.8717948717948718
4530,無邊無際,0.125,0.4487179487179486
4531,打高空,0.125,0.2948717948717948
4532,陷住,0.30000000000000004,0.5769230769230769
4533,豬哥,0.44999999999999996,0.48717948717948717
4534,跛足,0.42500000000000004,0.3974358974358974
4535,慘烈,0.375,0.8076923076923077
4536,窮途末路,0.625,0.7564102564102564
4537,顛倒是非,0.525,0.6153846153846154
4538,暈眩,0.275,0.37179487179487175
4539,臭臉,0.42500000000000004,0.6025641025641024
4540,賣國,0.575,0.5769230769230769
4541,善辯,0.02499999999999991,0.4487179487179486
4542,誤入歧途,0.525,0.5512820512820513
4543,不配,0.55,0.5384615384615383
4544,缺口,0.30000000000000004,0.3205128205128205
4545,火冒三丈,0.625,0.8846153846153846
4546,吵死,0.675,0.9102564102564101
4547,整頓,0.17500000000000004,0.4102564102564102
4548,犯賤,0.7,0.5512820512820513
4549,凹下,0.2250000000000001,0.3205128205128205
4550,阻攔,0.32499999999999996,0.43589743589743585
4551,醉漢,0.44999999999999996,0.6282051282051282
4552,跛子,0.375,0.2179487179487179
4553,不合群,0.6,0.43589743589743585
4554,楞住,0.02499999999999991,0.17948717948717946
4555,不平衡,0.19999999999999996,0.3205128205128205
4556,醜惡,0.775,0.48717948717948717
4557,憤世嫉俗,0.725,0.846153846153846
4558,惴惴不安,0.475,0.7692307692307692
4559,變酸,0.32499999999999996,0.3589743589743589
4560,盡力而為,0.55,0.43589743589743585
4561,蠻幹,0.30000000000000004,0.641025641025641
4562,不羈,0.07499999999999996,0.4230769230769231
4563,危險期,0.55,0.5256410256410255
4564,不孝,0.725,0.6025641025641024
4565,省力,0.3500000000000001,0.0897435897435897
4566,不可信,0.42500000000000004,0.3461538461538461
4567,閃人,0.10000000000000009,0.24358974358974356
4568,包山包海,0.42500000000000004,0.282051282051282
4569,互撞,0.35,0.7051282051282051
4570,餓昏,0.35,0.3974358974358974
4571,愁容滿面,0.525,0.3974358974358974
4572,掉隊,0.35,0.2692307692307692
4573,卑下,0.5,0.282051282051282
4574,迂迴,0.25,0.1538461538461538
4575,不可名狀,0.25,0.5769230769230769
4576,功敗垂成,0.675,0.5384615384615383
4577,破銅爛鐵,0.75,0.4487179487179486
4578,心煩,0.42500000000000004,0.7307692307692306
4579,滲漏,0.4,0.37179487179487175
4580,心急如焚,0.4,0.9358974358974359
4581,弄混,0.32499999999999996,0.3589743589743589
4582,弄糟,0.475,0.3974358974358974
4583,弄碎,0.375,0.43589743589743585
4584,不如人意,0.525,0.37179487179487175
4585,要死,0.625,0.7564102564102564
4586,挑撥是非,0.55,0.6025641025641024
4587,天打雷霹,0.725,0.8974358974358974
4588,淒然,0.625,0.43589743589743585
4589,欺瞞,0.6,0.3205128205128205
4590,匪類,0.675,0.4743589743589743
4591,打罵,0.5,0.6153846153846154
4592,愚弄,0.525,0.4615384615384615
4593,孤僻,0.475,0.17948717948717946
4594,污辱,0.625,0.6153846153846154
4595,詭辯,0.4,0.4487179487179486
4596,不可收拾,0.4,0.49999999999999994
4597,不聽話,0.275,0.3846153846153845
4598,黑店,0.575,0.48717948717948717
4599,賣國賊,0.825,0.7948717948717947
4600,卑微,0.575,0.2692307692307692
4601,過不去,0.30000000000000004,0.3974358974358974
4602,潑婦,0.7,0.7948717948717947
4603,爛仗,0.55,0.48717948717948717
4604,苦差事,0.5,0.4102564102564102
4605,悶住,0.32499999999999996,0.2564102564102564
4606,漠然,0.275,0.11538461538461536
4607,嗤之以鼻,0.575,0.4615384615384615
4608,當頭棒喝,0.2250000000000001,0.8333333333333333
4609,匆忙,0.42500000000000004,0.49999999999999994
4610,匆匆忙忙,0.42500000000000004,0.49999999999999994
4611,引頸企盼,0.5,0.5512820512820513
4612,強詞奪理,0.5,0.7692307692307692
4613,不名譽,0.6,0.3974358974358974
4614,上鉤,0.32499999999999996,0.3461538461538461
4615,刪減,0.30000000000000004,0.37179487179487175
4616,打顫,0.2250000000000001,0.2948717948717948
4617,慘絕人寰,1.0,0.9358974358974359
4618,炮擊,0.65,0.7692307692307692
4619,唱反調,0.4,0.5384615384615383
4620,猛踢,0.275,0.7435897435897436
4621,欺凌,0.775,0.7307692307692306
4622,沾染,0.55,0.3461538461538461
4623,告密,0.6,0.37179487179487175
4624,漠不關心,0.65,0.16666666666666663
4625,漏球,0.44999999999999996,0.3589743589743589
4626,太閒,0.10000000000000009,0.0641025641025641
4627,作弄,0.30000000000000004,0.3205128205128205
4628,流離失所,0.6,0.49999999999999994
4629,罵人,0.55,0.6923076923076923
4630,受驚,0.30000000000000004,0.6282051282051282
4631,聲名狼藉,0.8,0.4487179487179486
4632,醜男,0.75,0.3974358974358974
4633,醜女,0.75,0.3974358974358974
4634,老謀深算,0.19999999999999996,0.0897435897435897
4635,鬧彆扭,0.30000000000000004,0.49999999999999994
4636,催吐,0.17500000000000004,0.6153846153846154
4637,食古不化,0.35,0.30769230769230765
4638,耐震,0.30000000000000004,0.038461538461538436
4639,狂妄,0.42500000000000004,0.4487179487179486
4640,喧嚷,0.5,0.48717948717948717
4641,更壞,0.575,0.3205128205128205
4642,污點,0.7,0.3333333333333333
4643,瞎眼,0.85,0.6538461538461537
4644,訓斥,0.85,0.641025641025641
4645,死狗,0.975,0.5512820512820513
4646,小心眼,0.525,0.3974358974358974
4647,消瘦,0.050000000000000044,0.3205128205128205
4648,打抱不平,0.30000000000000004,0.4615384615384615
4649,自吹自擂,0.19999999999999996,0.5128205128205127
4650,阿諛,0.5,0.3974358974358974
4651,傷風敗俗,0.85,0.5128205128205127
4652,喧囂,0.4,0.3974358974358974
4653,喧囂聲,0.4,0.3974358974358974
4654,害人精,0.7,0.4487179487179486
4655,劫掠,0.65,0.5769230769230769
4656,流放,0.55,0.5128205128205127
4657,靠不住,0.525,0.4230769230769231
4658,有種,0.3999999999999999,0.37179487179487175
4659,壓破,0.25,0.3974358974358974
4660,輕佻,0.4,0.24358974358974356
4661,心寒,0.55,0.1923076923076923
4662,放寬,0.42500000000000004,0.0641025641025641
4663,仿冒,0.35,0.3205128205128205
4664,好久,0.1499999999999999,0.1282051282051282
4665,不平等,0.6,0.2948717948717948
4666,嚇呆,0.44999999999999996,0.4743589743589743
4667,低水平,0.55,0.3205128205128205
4668,暗地,0.35,0.16666666666666663
4669,瘟疫,0.7,0.5128205128205127
4670,好鬥,0.4,0.6538461538461537
4671,帶衰,0.85,0.6538461538461537
4672,不甩,0.375,0.2948717948717948
4673,隱退,0.0,0.2564102564102564
4674,有仇,0.725,0.7564102564102564
4675,虧空,0.8,0.7051282051282051
4676,冷嘲熱諷,0.7,0.7307692307692306
4677,惱怒,0.85,0.8974358974358974
4678,無賴,0.6,0.6282051282051282
4679,加收,0.2250000000000001,0.3461538461538461
4680,濫打,0.5,0.6794871794871795
4681,意志消沈,0.9,0.23076923076923073
4682,意志消沉,0.9,0.23076923076923073
4683,妄動,0.19999999999999996,0.4102564102564102
4684,濃烈,0.10000000000000009,0.8717948717948718
4685,貶低,0.525,0.5256410256410255
4686,弄死,0.85,0.8846153846153846
4687,冒昧,0.10000000000000009,0.2179487179487179
4688,婊子,0.9,0.7948717948717947
4689,勞役,0.44999999999999996,0.5256410256410255
4690,逃之夭夭,0.42500000000000004,0.4102564102564102
4691,有礙觀瞻,0.42500000000000004,0.6282051282051282
4692,裝死,0.275,0.5384615384615383
4693,做錯,0.32499999999999996,0.49999999999999994
4694,做錯事,0.32499999999999996,0.49999999999999994
4695,杯盤狼藉,0.42500000000000004,0.3461538461538461
4696,傷痛欲絕,0.95,0.9871794871794872
4697,抖顫,0.375,0.8076923076923077
4698,把關,0.0,0.2948717948717948
4699,喝倒彩,0.65,0.5769230769230769
4700,存心,0.35,0.3333333333333333
4701,悲涼,0.9,0.3333333333333333
4702,口臭,0.55,0.23076923076923073
4703,激憤,0.625,0.9615384615384615
4704,詭計多端,0.55,0.5128205128205127
4705,奸詐,0.75,0.5128205128205127
4706,如釋重負,0.5249999999999999,0.16666666666666663
4707,濫葬,0.6,0.30769230769230765
4708,可恨,0.7,0.6025641025641024
4709,亂哄哄,0.275,0.7692307692307692
4710,大言不慚,0.32499999999999996,0.3461538461538461
4711,賣弄,0.19999999999999996,0.37179487179487175
4712,滾蛋,0.85,0.9358974358974359
4713,人渣,1.0,0.9615384615384615
4714,鬼子,0.775,0.7051282051282051
4715,砍頭,0.85,0.7820512820512819
4716,不好過,0.6,0.48717948717948717
4717,驚叫,0.44999999999999996,0.9615384615384615
4718,狂愛,0.575,0.9230769230769231
4719,貶黜,0.5,0.4102564102564102
4720,打屁股,0.19999999999999996,0.5512820512820513
4721,鬧鬼,0.65,0.8076923076923077
4722,烙印,0.42500000000000004,0.6538461538461537
4723,盲點,0.02499999999999991,0.051282051282051266
4724,亂扯,0.275,0.30769230769230765
4725,孤寂,0.55,0.14102564102564102
4726,乞求,0.55,0.4102564102564102
4727,找碴,0.65,0.7564102564102564
4728,找麻煩,0.65,0.7564102564102564
4729,以偏概全,0.1499999999999999,0.1538461538461538
4730,打偏,0.25,0.20512820512820512
4731,傻瓜,0.475,0.4487179487179486
4732,上癮,0.19999999999999996,0.7307692307692306
4733,污漬,0.25,0.10256410256410253
4734,禍害,0.65,0.5641025641025641
4735,避諱,0.19999999999999996,0.2692307692307692
4736,有出息,0.5,0.6153846153846154
4737,鬆落,0.275,0.282051282051282
4738,嗜殺成性,0.725,0.6025641025641024
4739,拍馬屁,0.375,0.37179487179487175
4740,尖叫,0.2250000000000001,0.8333333333333333
4741,嚎啕大哭,0.375,0.7948717948717947
4742,連累,0.525,0.37179487179487175
4743,罵髒話,0.575,0.6923076923076923
4744,吵嘴,0.30000000000000004,0.48717948717948717
4745,撕破,0.35,0.5128205128205127
4746,受限,0.275,0.2564102564102564
4747,要飯,0.4,0.4102564102564102
4748,凶兆,0.4,0.3205128205128205
4749,驚醒,0.375,0.5897435897435896
4750,砍斷,0.25,0.3846153846153845
4751,猛攻,0.17500000000000004,0.6025641025641024
4752,不可諱言,0.050000000000000044,0.282051282051282
4753,唯恐不及,0.30000000000000004,0.49999999999999994
4754,狠毒,0.575,0.5512820512820513
4755,困頓,0.375,0.3589743589743589
4756,耍賤,0.475,0.49999999999999994
4757,怕死,0.4,0.48717948717948717
4758,豬頭,0.375,0.282051282051282
4759,強壓,0.275,0.43589743589743585
4760,妒恨,0.575,0.641025641025641
4761,地獄,0.44999999999999996,0.30769230769230765
4762,減損,0.25,0.2948717948717948
4763,批鬥,0.375,0.6282051282051282
4764,空想,0.275,0.282051282051282
4765,搪塞,0.42500000000000004,0.37179487179487175
4766,牽腸掛肚,0.0,0.5256410256410255
4767,重壓,0.30000000000000004,0.282051282051282
4768,惆悵,0.35,0.282051282051282
4769,以德報怨,0.32499999999999996,0.3461538461538461
4770,騙人,0.32499999999999996,0.4230769230769231
4771,遜位,0.17500000000000004,0.2564102564102564
4772,難為情,0.17500000000000004,0.4102564102564102
4773,焦燥,0.375,0.6666666666666665
4774,焦躁,0.375,0.6666666666666665
4775,繚亂,0.375,0.3974358974358974
4776,申斥,0.32499999999999996,0.4487179487179486
4777,專權,0.42500000000000004,0.3974358974358974
4778,玷污,0.625,0.6538461538461537
4779,干戈,0.42500000000000004,0.4102564102564102
4780,禁錮,0.525,0.2948717948717948
4781,殲滅,0.275,0.641025641025641
4782,落寞,0.475,0.2179487179487179
4783,毒殺,0.7,0.6538461538461537
4784,摔倒,0.1499999999999999,0.4743589743589743
4785,跌倒,0.1499999999999999,0.4743589743589743
4786,摔跤,0.1499999999999999,0.4743589743589743
4787,摔一跤,0.1499999999999999,0.4743589743589743
4788,跌跤,0.1499999999999999,0.4743589743589743
4789,跌一跤,0.1499999999999999,0.4743589743589743
4790,搞屁,0.19999999999999996,0.5512820512820513
4791,嫉妒,0.4,0.6025641025641024
4792,適得其反,0.375,0.3974358974358974
4793,失魂落魄,0.475,0.4102564102564102
4794,打爛,0.35,0.5512820512820513
4795,槓上,0.30000000000000004,0.6153846153846154
4796,倒下,0.275,0.3205128205128205
4797,沈溺,0.4,0.282051282051282
4798,沉溺,0.4,0.282051282051282
4799,懇摯,0.3999999999999999,0.3846153846153845
4800,坐立不安,0.32499999999999996,0.49999999999999994
4801,諸事順心,0.42500000000000004,0.8333333333333333
4802,安安穩穩,0.25,0.1923076923076923
4803,淺薄,0.30000000000000004,0.20512820512820512
4804,失身,0.575,0.6153846153846154
4805,琳瑯滿目,0.2749999999999999,0.4743589743589743
4806,叛國,0.5,0.6282051282051282
4807,惡有惡報,0.32499999999999996,0.6282051282051282
4808,自由心證,0.02499999999999991,0.3589743589743589
4809,醉醺醺,0.275,0.30769230769230765
4810,盡善盡美,0.575,0.3205128205128205
4811,譏諷,0.4,0.5128205128205127
4812,窮凶極惡,0.625,0.6666666666666665
4813,夭折,0.5,0.641025641025641
4814,鑽牛角尖,0.30000000000000004,0.5256410256410255
4815,瘋人,0.275,0.6282051282051282
4816,瘋子,0.275,0.6282051282051282
4817,推托,0.25,0.3589743589743589
4818,推卻,0.25,0.3589743589743589
4819,何苦,0.2250000000000001,0.1538461538461538
4820,何苦來哉,0.2250000000000001,0.1538461538461538
4821,銷聲匿跡,0.2250000000000001,0.11538461538461536
4822,不方便,0.07499999999999996,0.0897435897435897
4823,失和,0.30000000000000004,0.4487179487179486
4824,卒仔,0.4,0.3589743589743589
4825,俗辣,0.4,0.3589743589743589
4826,善待,0.30000000000000004,0.23076923076923073
4827,胡作非為,0.475,0.5512820512820513
4828,困局,0.32499999999999996,0.3589743589743589
4829,冷血,0.375,0.3333333333333333
4830,態度不好,0.17500000000000004,0.3205128205128205
4831,稀疏,0.19999999999999996,0.11538461538461536
4832,貪生怕死,0.42500000000000004,0.5641025641025641
4833,炮轟,0.44999999999999996,0.6923076923076923
4834,時有時無,0.02499999999999991,0.2564102564102564
4835,亂砍,0.5,0.6538461538461537
4836,走著瞧,0.35,0.6153846153846154
4837,以牙還牙,0.475,0.6538461538461537
4838,驚呼,0.050000000000000044,0.6923076923076923
4839,漏損,0.30000000000000004,0.3333333333333333
4840,乞討,0.44999999999999996,0.4102564102564102
4841,討厭鬼,0.375,0.3974358974358974
4842,膽大妄為,0.35,0.6282051282051282
4843,髒話,0.35,0.49999999999999994
4844,超低色散,0.0,0.24358974358974356
4845,花癡,0.19999999999999996,0.4743589743589743
4846,草菅人命,0.6,0.7179487179487178
4847,揮霍,0.32499999999999996,0.5897435897435896
4848,癡人說夢,0.35,0.3846153846153845
4849,不對勁,0.17500000000000004,0.3589743589743589
4850,害臊,0.1499999999999999,0.5384615384615383
4851,洩恨,0.44999999999999996,0.6538461538461537
4852,折斷,0.125,0.43589743589743585
4853,陣痛,0.19999999999999996,0.6153846153846154
4854,硬逼,0.275,0.5641025641025641
4855,慘死,0.55,0.6666666666666665
4856,鬧翻,0.475,0.7051282051282051
4857,凋謝,0.275,0.30769230769230765
4858,陷害,0.525,0.5512820512820513
4859,啼哭,0.275,0.6025641025641024
4860,砍掉,0.32499999999999996,0.4487179487179486
4861,潸然淚下,0.25,0.48717948717948717
4862,責罵,0.275,0.641025641025641
4863,不得力,0.17500000000000004,0.37179487179487175
4864,乞憐,0.375,0.3846153846153845
4865,無效率,0.32499999999999996,0.3205128205128205
4866,尖叫聲,0.07499999999999996,0.7435897435897436
4867,患得患失,0.4,0.37179487179487175
4868,不近人情,0.30000000000000004,0.43589743589743585
4869,謬論,0.4,0.24358974358974356
4870,好屌,0.2250000000000001,0.5256410256410255
4871,忍氣吞聲,0.25,0.4102564102564102
4872,廢話,0.2250000000000001,0.3333333333333333
4873,夭壽,0.42500000000000004,0.3846153846153845
4874,化膿,0.30000000000000004,0.3333333333333333
4875,鉗制,0.32499999999999996,0.4230769230769231
4876,服喪,0.475,0.3974358974358974
4877,禍國殃民,0.575,0.5641025641025641
4878,傷感情,0.25,0.4230769230769231
4879,利用人,0.35,0.3974358974358974
4880,狂亂,0.375,0.6923076923076923
4881,笑柄,0.275,0.3461538461538461
4882,通敵,0.475,0.3974358974358974
4883,憤憤不平,0.25,0.6923076923076923
4884,砍擊,0.19999999999999996,0.5256410256410255
4885,毒蛇,0.1499999999999999,0.2692307692307692
4886,機八,0.375,0.4487179487179486
4887,疙瘩,0.17500000000000004,0.282051282051282
4888,喧嘩,0.2250000000000001,0.48717948717948717
4889,六親不認,0.475,0.5384615384615383
4890,萎靡,0.35,0.3205128205128205
4891,空轉,0.125,0.20512820512820512
4892,乖張,0.2250000000000001,0.23076923076923073
4893,批駁,0.275,0.6025641025641024
4894,懦弱,0.44999999999999996,0.3205128205128205
4895,共體時艱,0.32499999999999996,0.3461538461538461
4896,扭傷,0.25,0.282051282051282
4897,不省人事,0.32499999999999996,0.2948717948717948
4898,人事不省,0.32499999999999996,0.2948717948717948
4899,免談,0.275,0.37179487179487175
4900,甜滋滋,0.30000000000000004,0.48717948717948717
4901,胡鬧,0.375,0.7051282051282051
4902,短缺,0.2250000000000001,0.30769230769230765
4903,屁用,0.35,0.5384615384615383
4904,不可理喻,0.42500000000000004,0.6538461538461537
4905,貪財,0.30000000000000004,0.3589743589743589
4906,荒蕪,0.32499999999999996,0.24358974358974356
4907,惡棍,0.35,0.37179487179487175
4908,肉腳,0.25,0.2948717948717948
4909,頹喪,0.42500000000000004,0.3846153846153845
4910,撕破臉,0.55,0.7564102564102564
4911,喋喋不休,0.30000000000000004,0.5769230769230769
4912,憤恨,0.475,0.7051282051282051
4913,嚇出冷汗,0.2250000000000001,0.6666666666666665
4914,嚇出一身冷汗,0.2250000000000001,0.6666666666666665
4915,難以置信,0.02499999999999991,0.6025641025641024
4916,黑手,0.125,0.1923076923076923
4917,冤孽,0.475,0.49999999999999994
4918,狡辯,0.475,0.5128205128205127
4919,一團糟,0.32499999999999996,0.4615384615384615
4920,動怒,0.42500000000000004,0.7051282051282051
4921,曠課,0.17500000000000004,0.20512820512820512
4922,誤人子弟,0.4,0.3589743589743589
4923,嗆聲,0.4,0.6153846153846154
4924,小人,0.5,0.4230769230769231
4925,拆毀,0.32499999999999996,0.48717948717948717
4926,疝氣,0.10000000000000009,0.2692307692307692
4927,假仁假義,0.475,0.3846153846153845
4928,畏怯,0.4,0.282051282051282
4929,老娘,0.17500000000000004,0.6794871794871795
4930,厚顏無恥,0.7,0.5769230769230769
4931,匪夷所思,0.125,0.5512820512820513
4932,遷就,0.2250000000000001,0.4615384615384615
4933,冷眼,0.42500000000000004,0.2564102564102564
4934,冷眼旁觀,0.42500000000000004,0.2564102564102564
4935,失約,0.5,0.3461538461538461
4936,戰慄,0.475,0.7435897435897436
4937,亂蓋,0.42500000000000004,0.4230769230769231
4938,匪諜,0.5,0.3589743589743589
4939,暴戾,0.7,0.6923076923076923
4940,自誇,0.25,0.4743589743589743
4941,爛車,0.575,0.5512820512820513
4942,無動於衷,0.07499999999999996,0.1923076923076923
4943,吹牛,0.275,0.3974358974358974
4944,吹牛皮,0.275,0.3974358974358974
4945,死寂,0.575,0.2948717948717948
4946,惡果,0.475,0.3461538461538461
4947,放逐,0.375,0.3461538461538461
4948,嗜殺,0.775,0.7051282051282051
4949,古板,0.35,0.2692307692307692
4950,扯碎,0.525,0.6923076923076923
4951,嚇一跳,0.07499999999999996,0.7435897435897436
4952,恥笑,0.42500000000000004,0.6538461538461537
4953,笨豬,0.6,0.43589743589743585
4954,狂熱者,0.07499999999999996,0.8205128205128205
4955,狂熱分子,0.07499999999999996,0.8205128205128205
4956,悲歎,0.35,0.3974358974358974
4957,亂罵,0.5,0.6794871794871795
4958,不成功,0.375,0.2948717948717948
4959,髒污,0.375,0.3205128205128205
4960,不得要領,0.32499999999999996,0.3589743589743589
4961,功虧一簣,0.5,0.6025641025641024
4962,禍根,0.75,0.4102564102564102
4963,自命清高,0.475,0.37179487179487175
4964,卡住,0.19999999999999996,0.37179487179487175
4965,假正經,0.30000000000000004,0.37179487179487175
4966,吵鬧,0.375,0.7820512820512819
4967,吵吵鬧鬧,0.375,0.7820512820512819
4968,自怨自艾,0.4,0.43589743589743585
4969,自憐自艾,0.4,0.43589743589743585
4970,大怒,0.525,0.8717948717948718
4971,模稜兩可,0.0,0.2948717948717948
4972,冷峻,0.19999999999999996,0.282051282051282
4973,假惺惺,0.4,0.37179487179487175
4974,失神,0.19999999999999996,0.30769230769230765
4975,閃神,0.19999999999999996,0.30769230769230765
4976,低聲下氣,0.44999999999999996,0.2948717948717948
4977,暴虐,0.75,0.8205128205128205
4978,低劣,0.725,0.4102564102564102
4979,重打,0.44999999999999996,0.7307692307692306
4980,鼾聲,0.050000000000000044,0.4487179487179486
4981,逼走,0.42500000000000004,0.6282051282051282
4982,離間,0.5,0.4102564102564102
4983,有得瞧,0.25,0.3974358974358974
4984,噱頭,0.19999999999999996,0.3589743589743589
4985,狗眼看人低,0.625,0.3974358974358974
4986,送葬,0.65,0.5128205128205127
4987,荒誕,0.6,0.4102564102564102
4988,回扣,0.050000000000000044,0.3333333333333333
4989,滾回去,0.575,0.6794871794871795
4990,欠錢,0.5,0.3846153846153845
4991,閒蕩,0.35,0.3461538461538461
4992,濫挖,0.6,0.7051282051282051
4993,濫砍,0.6,0.7051282051282051
4994,甜膩,0.050000000000000044,0.37179487179487175
4995,作廢,0.275,0.3846153846153845
4996,冷冷,0.25,0.2692307692307692
4997,盜賊,0.42500000000000004,0.3461538461538461
4998,呆笨,0.42500000000000004,0.3589743589743589
4999,混濁,0.32499999999999996,0.3589743589743589
5000,劣根性,0.5,0.3461538461538461
5001,絞死,0.925,0.7948717948717947
5002,倚老賣老,0.42500000000000004,0.37179487179487175
5003,挨打,0.525,0.6794871794871795
5004,蠶食,0.35,0.3589743589743589
5005,倒坍,0.35,0.6025641025641024
5006,不公正,0.42500000000000004,0.3846153846153845
5007,慘事,0.625,0.4487179487179486
5008,壓搾,0.625,0.5128205128205127
5009,風涼話,0.30000000000000004,0.3846153846153845
5010,獨斷獨行,0.19999999999999996,0.3333333333333333
5011,摸不清,0.19999999999999996,0.3205128205128205
5012,慚不慚愧,0.275,0.3846153846153845
5013,一箭之仇,0.42500000000000004,0.4487179487179486
5014,自閉,0.35,0.23076923076923073
5015,作奸犯科,0.775,0.4230769230769231
5016,橫肉,0.525,0.3846153846153845
5017,傻事,0.30000000000000004,0.3333333333333333
5018,失戀,0.25,0.6025641025641024
5019,大哭,0.475,0.846153846153846
5020,發脾氣,0.475,0.8333333333333333
5021,心死,0.675,0.3333333333333333
5022,斑點,0.050000000000000044,0.2692307692307692
5023,不厚道,0.30000000000000004,0.3846153846153845
5024,含沙射影,0.42500000000000004,0.3846153846153845
5025,荒涼,0.25,0.24358974358974356
5026,狂罵,0.55,0.8076923076923077
5027,腦滿腸肥,0.625,0.4102564102564102
5028,口渴,0.10000000000000009,0.3846153846153845
5029,割斷,0.17500000000000004,0.5256410256410255
5030,挑逗,0.125,0.5769230769230769
5031,死光,0.75,0.6025641025641024
5032,死光光,0.75,0.6025641025641024
5033,不純,0.375,0.2948717948717948
5034,呆呆,0.30000000000000004,0.30769230769230765
5035,曬焦,0.2250000000000001,0.37179487179487175
5036,焦躁不安,0.4,0.5256410256410255
5037,漂泊,0.07499999999999996,0.2948717948717948
5038,水性楊花,0.475,0.3846153846153845
5039,恨你,0.575,0.7820512820512819
5040,疤痕,0.375,0.30769230769230765
5041,守財奴,0.32499999999999996,0.3205128205128205
5042,死皮賴臉,0.55,0.3846153846153845
5043,惹上,0.44999999999999996,0.5128205128205127
5044,惹到,0.44999999999999996,0.5128205128205127
5045,由不得,0.375,0.4615384615384615
5046,胡亂,0.42500000000000004,0.4743589743589743
5047,白吃白喝,0.5,0.3974358974358974
5048,混戰,0.275,0.4487179487179486
5049,刺骨,0.35,0.3974358974358974
5050,野性,0.125,0.43589743589743585
5051,兇猛,0.375,0.5641025641025641
5052,凶猛,0.375,0.5641025641025641
5053,赤貧,0.275,0.2948717948717948
5054,赤貧者,0.275,0.2948717948717948
5055,大惑不解,0.35,0.3846153846153845
5056,溺死,0.675,0.9102564102564101
5057,又氣又惱,0.35,0.7307692307692306
5058,威懾,0.2250000000000001,0.5769230769230769
5059,礙眼,0.75,0.5512820512820513
5060,瘋癲,0.9,0.5512820512820513
5061,閒閒,0.10000000000000009,0.0897435897435897
5062,設伏,0.30000000000000004,0.3333333333333333
5063,作孽,0.85,0.49999999999999994
5064,正經八百,0.32499999999999996,0.0897435897435897
5065,一氣之下,0.2250000000000001,0.7564102564102564
5066,懶人,0.375,0.0641025641025641
5067,怠惰,0.44999999999999996,0.10256410256410253
5068,咕噥,0.10000000000000009,0.16666666666666663
5069,耐看,0.30000000000000004,0.038461538461538436
5070,食言而肥,0.35,0.2179487179487179
5071,濫捕,0.55,0.3461538461538461
5072,裝模做樣,0.475,0.282051282051282
5073,變節,0.44999999999999996,0.3333333333333333
5074,著急,0.17500000000000004,0.7307692307692306
5075,誤人,0.35,0.24358974358974356
5076,不倫不類,0.625,0.4102564102564102
5077,菜鳥,0.2250000000000001,0.1923076923076923
5078,鄙棄,0.775,0.43589743589743585
5079,驚慌失措,0.275,0.7564102564102564
5080,倉皇失措,0.275,0.7564102564102564
